,work_zone,vehicle_type,vehicle_year,vehicle_color,race,gender,driver_state,speed_limit,speed,day_of_week,day_of_month,month,hour_of_day,speed_over,percentage_over_limit
4480,FALSE,Automobile,2016,WHITE,BLACK,F,MD,55,70,Sat,4,Feb,0.966666667,15,27.27272727
4481,FALSE,Automobile,2009,GREEN,HISPANIC,M,MD,35,56,Fri,3,Feb,23.61666667,21,60
4482,FALSE,Automobile,2016,RED,BLACK,M,MD,40,64,Sat,4,Feb,17.86666667,24,60
4483,FALSE,Light Duty Truck,2004,GREY,HISPANIC,M,MD,55,69,Fri,3,Feb,23.15,14,25.45454545
4484,FALSE,Automobile,2010,BLACK,OTHER,M,MD,40,49,Sat,4,Feb,22.73333333,9,22.5
4485,FALSE,Automobile,2010,WHITE,ASIAN,M,MD,60,90,Sat,4,Feb,14.78333333,30,50
4486,FALSE,Automobile,2013,BLACK,WHITE,M,MD,45,68,Sat,4,Feb,21.9,23,51.11111111
4487,FALSE,Automobile,2008,WHITE,BLACK,M,DC,30,39,Sat,4,Feb,22.26666667,9,30
4488,FALSE,Automobile,2017,WHITE,BLACK,M,NC,30,45,Sat,4,Feb,22.51666667,15,50
4489,FALSE,Automobile,2016,BLUE,WHITE,M,MD,35,44,Sat,4,Feb,2.883333333,9,25.71428571
4490,FALSE,Automobile,2013,GREY,HISPANIC,F,MD,40,59,Sat,4,Feb,4.7,19,47.5
4491,FALSE,Automobile,2004,BLUE,HISPANIC,F,MD,40,57,Fri,3,Feb,23.08333333,17,42.5
4492,FALSE,Automobile,1998,GREEN,HISPANIC,M,MD,40,59,Sat,4,Feb,3.95,19,47.5
4493,FALSE,Automobile,2012,BLACK,BLACK,M,MD,55,64,Sat,4,Feb,2.1,9,16.36363636
4494,FALSE,Automobile,2014,BLACK,OTHER,M,MD,55,72,Sat,4,Feb,0.483333333,17,30.90909091
4495,FALSE,Light Duty Truck,2014,BLUE,HISPANIC,M,WA,55,74,Sat,4,Feb,0.966666667,19,34.54545455
4496,FALSE,Automobile,2003,GREY,BLACK,F,MD,30,51,Sun,5,Feb,18.21666667,21,70
4497,FALSE,Automobile,2007,GREY,WHITE,F,MD,40,49,Sun,5,Feb,21.1,9,22.5
4498,FALSE,Automobile,2003,RED,WHITE,F,MD,40,49,Sun,5,Feb,21.43333333,9,22.5
4499,FALSE,Automobile,2003,GREY,WHITE,M,MD,40,49,Sun,5,Feb,17.65,9,22.5
4500,FALSE,Automobile,2014,GREY,WHITE,M,MD,30,46,Sat,4,Feb,23.83333333,16,53.33333333
4501,FALSE,Automobile,2003,ORANGE,WHITE,F,MD,40,49,Sun,5,Feb,9.35,9,22.5
4502,FALSE,Automobile,2016,WHITE,HISPANIC,M,MD,60,87,Sun,5,Feb,22.53333333,27,45
4503,FALSE,Automobile,2006,GREY,BLACK,M,MD,30,52,Sun,5,Feb,0,22,73.33333333
4504,FALSE,Automobile,2012,BLACK,BLACK,M,MD,40,67,Sun,5,Feb,4.883333333,27,67.5
4505,FALSE,Automobile,2017,BLACK,HISPANIC,M,MD,45,82,Sun,5,Feb,1.033333333,37,82.22222222
4506,FALSE,Automobile,2013,BLACK,WHITE,M,MD,35,54,Sun,5,Feb,1.3,19,54.28571429
4507,FALSE,Automobile,2013,BLACK,WHITE,F,MD,25,34,Sun,5,Feb,22.71666667,9,36
4508,FALSE,Automobile,2016,GREY,HISPANIC,M,MD,40,56,Sun,5,Feb,20.83333333,16,40
4509,FALSE,Automobile,2015,BROWN,BLACK,M,MD,40,59,Sun,5,Feb,21.23333333,19,47.5
4510,FALSE,Automobile,2012,BLACK,OTHER,F,MD,40,56,Sun,5,Feb,21.5,16,40
4511,FALSE,Automobile,2006,WHITE,BLACK,M,MD,40,56,Sun,5,Feb,22.05,16,40
4512,FALSE,Automobile,2016,WHITE,BLACK,F,MD,40,60,Sun,5,Feb,8.366666667,20,50
4513,FALSE,Automobile,2014,GREY,BLACK,M,PA,30,39,Sun,5,Feb,22.48333333,9,30
4514,FALSE,Automobile,2015,BLACK,BLACK,M,MD,30,49,Mon,6,Feb,22.7,19,63.33333333
4515,FALSE,Automobile,2015,RED,BLACK,M,DC,30,45,Sun,5,Feb,23.3,15,50
4516,FALSE,Automobile,2012,GREY,BLACK,F,MD,30,45,Sun,5,Feb,23.65,15,50
4517,FALSE,Automobile,2009,RED,BLACK,M,MD,30,41,Sun,5,Feb,23.95,11,36.66666667
4518,FALSE,Automobile,2015,WHITE,BLACK,M,MD,55,90,Mon,6,Feb,22.36666667,35,63.63636364
4519,FALSE,Automobile,2015,BLUE,BLACK,M,FL,55,80,Mon,6,Feb,9.083333333,25,45.45454545
4520,FALSE,Automobile,2016,BLACK,BLACK,F,MD,45,54,Mon,6,Feb,11.78333333,9,20
4521,FALSE,Automobile,2000,GREY,ASIAN,M,MD,30,39,Mon,6,Feb,13.36666667,9,30
4522,FALSE,Automobile,2017,GREY,BLACK,F,MD,30,55,Mon,6,Feb,21.66666667,25,83.33333333
4523,FALSE,Automobile,2011,RED,HISPANIC,M,MD,30,47,Mon,6,Feb,21.91666667,17,56.66666667
4524,FALSE,Automobile,2011,BLUE,ASIAN,M,MD,40,49,Mon,6,Feb,22.3,9,22.5
4525,FALSE,Automobile,2002,GREY,WHITE,M,MD,40,60,Mon,6,Feb,19.03333333,20,50
4526,FALSE,Automobile,1994,BLUE,WHITE,M,MD,40,74,Mon,6,Feb,19.26666667,34,85
4527,FALSE,Automobile,2010,GREY,BLACK,M,MD,40,81,Mon,6,Feb,19.9,41,102.5
4528,FALSE,Light Duty Truck,2010,RED,ASIAN,F,MD,55,65,Sat,4,Feb,21.26666667,10,18.18181818
4529,FALSE,Automobile,2007,BROWN,BLACK,F,MD,40,50,Mon,6,Feb,20.11666667,10,25
4530,FALSE,Light Duty Truck,2013,BLACK,WHITE,M,MD,35,52,Sun,5,Feb,23.08333333,17,48.57142857
4531,FALSE,Automobile,2015,BLACK,ASIAN,M,MD,45,64,Mon,6,Feb,22.23333333,19,42.22222222
4532,FALSE,Automobile,2012,BLACK,WHITE,F,MD,45,64,Mon,6,Feb,22.58333333,19,42.22222222
4533,FALSE,Automobile,1998,GREY,WHITE,M,MD,45,65,Mon,6,Feb,14.68333333,20,44.44444444
4534,FALSE,Automobile,2015,GREEN,WHITE,M,MD,45,61,Mon,6,Feb,21.71666667,16,35.55555556
4535,FALSE,Automobile,2011,RED,WHITE,M,MD,45,60,Mon,6,Feb,22.11666667,15,33.33333333
4536,FALSE,Automobile,2009,BLACK,WHITE,F,MD,40,60,Mon,6,Feb,20.7,20,50
4537,FALSE,Automobile,2011,BLACK,WHITE,M,MD,30,39,Mon,6,Feb,11.61666667,9,30
4538,FALSE,Light Duty Truck,2014,BLACK,WHITE,M,MD,30,39,Mon,6,Feb,11.88333333,9,30
4539,FALSE,Automobile,2013,WHITE,ASIAN,M,MD,60,85,Mon,6,Feb,13.23333333,25,41.66666667
4540,FALSE,Automobile,2006,GREY,BLACK,F,MD,60,69,Mon,6,Feb,13.41666667,9,15
4541,FALSE,Automobile,2014,BLUE,ASIAN,M,PA,60,80,Mon,6,Feb,13.61666667,20,33.33333333
4542,FALSE,Automobile,2012,WHITE,OTHER,F,MD,60,69,Mon,6,Feb,14.35,9,15
4543,FALSE,Automobile,2017,BLACK,WHITE,M,MD,60,69,Mon,6,Feb,16.66666667,9,15
4544,FALSE,Automobile,2013,BLUE,WHITE,F,MD,60,69,Mon,6,Feb,17.06666667,9,15
4545,FALSE,Automobile,1999,GREY,HISPANIC,M,MD,30,49,Mon,6,Feb,21.43333333,19,63.33333333
4546,FALSE,Automobile,2013,WHITE,BLACK,M,MD,30,48,Mon,6,Feb,21.66666667,18,60
4547,FALSE,Automobile,2009,BLACK,BLACK,M,MD,30,57,Mon,6,Feb,21.85,27,90
4548,FALSE,Automobile,2016,GREY,HISPANIC,M,MD,30,45,Mon,6,Feb,22.81666667,15,50
4549,FALSE,Automobile,1997,BLUE,BLACK,M,MD,40,49,Mon,6,Feb,14.83333333,9,22.5
4550,FALSE,Automobile,2014,WHITE,HISPANIC,M,MD,45,54,Mon,6,Feb,19.63333333,9,20
4551,FALSE,Automobile,1992,RED,HISPANIC,M,MD,40,48,Mon,6,Feb,2.183333333,8,20
4552,FALSE,Automobile,2015,GREY,WHITE,M,MD,25,34,Sun,5,Feb,22.93333333,9,36
4553,FALSE,Automobile,2012,WHITE,BLACK,F,MD,40,58,Sun,5,Feb,23.03333333,18,45
4554,FALSE,Automobile,2007,GREY,WHITE,M,MD,40,62,Sun,5,Feb,23.25,22,55
4555,FALSE,Automobile,2012,RED,WHITE,F,MD,40,57,Sun,5,Feb,23.48333333,17,42.5
4556,FALSE,Automobile,2012,GREY,BLACK,M,MD,40,56,Mon,6,Feb,8.8,16,40
4557,FALSE,Light Duty Truck,2003,WHITE,HISPANIC,M,MD,35,44,Mon,6,Feb,9.366666667,9,25.71428571
4558,FALSE,Light Duty Truck,2002,BLACK,HISPANIC,M,MD,35,44,Mon,6,Feb,9.933333333,9,25.71428571
4559,FALSE,Automobile,2016,BLACK,WHITE,M,MD,40,49,Mon,6,Feb,13.3,9,22.5
4560,FALSE,Automobile,2015,WHITE,BLACK,M,MD,40,49,Mon,6,Feb,8.45,9,22.5
4561,FALSE,Automobile,2016,RED,WHITE,F,MD,40,49,Mon,6,Feb,8.583333333,9,22.5
4562,FALSE,Automobile,2008,BLACK,BLACK,M,MD,40,49,Mon,6,Feb,8.733333333,9,22.5
4563,FALSE,Automobile,2009,BLACK,OTHER,F,MD,55,64,Mon,6,Feb,9.333333333,9,16.36363636
4564,FALSE,Automobile,2013,BLACK,HISPANIC,M,MD,45,66,Mon,6,Feb,16.95,21,46.66666667
4565,FALSE,Automobile,2015,WHITE,BLACK,F,MD,45,64,Mon,6,Feb,17.45,19,42.22222222
4566,FALSE,Automobile,2007,WHITE,WHITE,F,MD,55,64,Mon,6,Feb,11.56666667,9,16.36363636
4567,FALSE,Automobile,2013,RED,BLACK,F,MD,55,64,Mon,6,Feb,11.85,9,16.36363636
4568,FALSE,Automobile,2019,WHITE,BLACK,F,MD,55,64,Mon,6,Feb,11.96666667,9,16.36363636
4569,FALSE,Automobile,2010,GREY,HISPANIC,F,MD,40,58,Mon,6,Feb,7.95,18,45
4570,FALSE,Automobile,2014,BROWN,BLACK,M,DC,40,59,Mon,6,Feb,8.15,19,47.5
4571,FALSE,Automobile,2011,GREY,WHITE,F,MD,40,59,Mon,6,Feb,8.4,19,47.5
4572,FALSE,Automobile,2010,GREY,BLACK,M,DC,50,69,Mon,6,Feb,8.816666667,19,38
4573,FALSE,Automobile,2011,GREY,HISPANIC,M,MD,50,69,Mon,6,Feb,8.983333333,19,38
4574,FALSE,Automobile,2013,GREY,WHITE,F,MD,55,73,Mon,6,Feb,9.283333333,18,32.72727273
4575,FALSE,Automobile,2005,BLACK,BLACK,M,MD,55,84,Mon,6,Feb,9.383333333,29,52.72727273
4576,FALSE,Station Wagon,2017,RED,BLACK,M,MD,25,34,Mon,6,Feb,6.866666667,9,36
4577,FALSE,Station Wagon,2010,GREY,WHITE,F,MD,25,34,Mon,6,Feb,7.25,9,36
4578,FALSE,Station Wagon,2007,BLUE,HISPANIC,F,MD,30,39,Mon,6,Feb,8.166666667,9,30
4579,FALSE,Light Duty Truck,2004,GREEN,HISPANIC,M,MD,30,39,Mon,6,Feb,8.333333333,9,30
4580,FALSE,Light Duty Truck,2005,WHITE,HISPANIC,M,MD,30,48,Mon,6,Feb,9.383333333,18,60
4581,FALSE,Automobile,2007,BLUE,BLACK,M,MD,30,39,Mon,6,Feb,9.8,9,30
4582,FALSE,Automobile,2013,GREY,ASIAN,M,VA,30,39,Mon,6,Feb,10.08333333,9,30
4583,FALSE,Automobile,2006,GREY,HISPANIC,F,MD,45,62,Mon,6,Feb,7.633333333,17,37.77777778
4584,FALSE,Automobile,2008,GREY,HISPANIC,M,MD,45,62,Mon,6,Feb,8.033333333,17,37.77777778
4585,FALSE,Automobile,2012,GREY,ASIAN,M,MD,45,60,Mon,6,Feb,8.466666667,15,33.33333333
4586,FALSE,Automobile,2012,GREY,BLACK,M,MD,45,64,Mon,6,Feb,8.716666667,19,42.22222222
4587,FALSE,Automobile,2014,BLACK,HISPANIC,M,MD,45,61,Mon,6,Feb,9.183333333,16,35.55555556
4588,FALSE,Automobile,2002,GREEN,ASIAN,M,MD,35,53,Mon,6,Feb,9.75,18,51.42857143
4589,FALSE,Automobile,2015,GREY,BLACK,F,MD,35,52,Mon,6,Feb,9.966666667,17,48.57142857
4590,FALSE,Automobile,2010,GREY,BLACK,M,MD,55,72,Mon,6,Feb,12.3,17,30.90909091
4591,FALSE,Automobile,2006,GREY,WHITE,F,MD,55,76,Mon,6,Feb,12.61666667,21,38.18181818
4592,FALSE,Automobile,1999,BLACK,BLACK,F,MD,55,70,Mon,6,Feb,13.01666667,15,27.27272727
4593,FALSE,Light Duty Truck,2013,GREY,WHITE,M,MD,35,44,Mon,6,Feb,17.95,9,25.71428571
4594,FALSE,Light Duty Truck,2016,WHITE,WHITE,M,MD,40,60,Mon,6,Feb,18.45,20,50
4595,FALSE,Light Duty Truck,1998,ORANGE,WHITE,M,MD,40,58,Mon,6,Feb,18.63333333,18,45
4596,FALSE,Light Duty Truck,2016,GREY,WHITE,M,MD,40,49,Mon,6,Feb,18.83333333,9,22.5
4597,FALSE,Automobile,2009,GREY,WHITE,M,MD,40,49,Mon,6,Feb,18.95,9,22.5
4598,FALSE,Automobile,2006,RED,OTHER,M,MD,55,64,Tues,7,Feb,1.95,9,16.36363636
4599,FALSE,Automobile,2005,GREY,WHITE,F,MD,45,65,Tues,7,Feb,21.48333333,20,44.44444444
4600,FALSE,Automobile,2013,GREY,WHITE,F,VA,40,56,Tues,7,Feb,21.85,16,40
4601,FALSE,Automobile,2013,WHITE,BLACK,F,MD,30,52,Mon,6,Feb,23.05,22,73.33333333
4602,FALSE,Automobile,2004,GREY,HISPANIC,M,MD,35,65,Tues,7,Feb,22.51666667,30,85.71428571
4603,FALSE,Automobile,2016,GREY,HISPANIC,M,MD,40,49,Tues,7,Feb,10.91666667,9,22.5
4604,FALSE,Automobile,2008,RED,BLACK,M,DC,40,49,Tues,7,Feb,11.18333333,9,22.5
4605,FALSE,Automobile,2017,BLACK,BLACK,M,MD,45,54,Tues,7,Feb,11.63333333,9,20
4606,FALSE,Automobile,2006,GREY,HISPANIC,M,MD,45,55,Tues,7,Feb,14.4,10,22.22222222
4607,FALSE,Automobile,2013,WHITE,HISPANIC,M,MD,25,36,Tues,7,Feb,16.06666667,11,44
4608,FALSE,Automobile,2001,WHITE,WHITE,M,MD,30,50,Tues,7,Feb,19.73333333,20,66.66666667
4609,FALSE,Automobile,2007,GREY,BLACK,F,MD,30,46,Tues,7,Feb,22.9,16,53.33333333
4610,FALSE,Automobile,2012,BLACK,BLACK,F,MD,55,80,Tues,7,Feb,12.78333333,25,45.45454545
4611,FALSE,Automobile,2006,BROWN,BLACK,M,MD,40,66,Tues,7,Feb,19.45,26,65
4612,FALSE,Light Duty Truck,2007,WHITE,WHITE,M,PA,40,64,Tues,7,Feb,19.86666667,24,60
4613,FALSE,Automobile,2016,BLACK,WHITE,M,MD,40,63,Tues,7,Feb,20.4,23,57.5
4614,FALSE,Automobile,2014,RED,HISPANIC,M,MD,40,49,Tues,7,Feb,11.08333333,9,22.5
4615,FALSE,Automobile,2013,RED,WHITE,M,MD,55,64,Tues,7,Feb,2.583333333,9,16.36363636
4616,FALSE,Automobile,2015,GREY,BLACK,F,MD,35,50,Tues,7,Feb,8.533333333,15,42.85714286
4617,FALSE,Automobile,2007,GREY,BLACK,M,MD,45,64,Tues,7,Feb,22.01666667,19,42.22222222
4618,FALSE,Automobile,2015,WHITE,OTHER,M,MD,45,59,Tues,7,Feb,22.35,14,31.11111111
4619,FALSE,Automobile,2013,WHITE,BLACK,F,NY,60,69,Tues,7,Feb,6.4,9,15
4620,FALSE,Light Duty Truck,2012,BLACK,BLACK,F,MD,35,50,Tues,7,Feb,8.7,15,42.85714286
4621,FALSE,Automobile,2011,BLACK,BLACK,M,MD,30,47,Mon,6,Feb,23.08333333,17,56.66666667
4622,FALSE,Automobile,2008,WHITE,BLACK,F,MD,30,39,Mon,6,Feb,23.4,9,30
4623,FALSE,Automobile,2017,GREY,OTHER,M,DC,30,45,Tues,7,Feb,0.183333333,15,50
4624,FALSE,Automobile,2014,GREY,WHITE,M,MD,30,39,Tues,7,Feb,18.93333333,9,30
4625,FALSE,Automobile,2016,BLUE,WHITE,M,MD,30,51,Tues,7,Feb,19.11666667,21,70
4626,FALSE,Automobile,2016,BLACK,OTHER,M,MD,40,62,Tues,7,Feb,19.26666667,22,55
4627,FALSE,Automobile,1999,GREEN,WHITE,M,MD,55,80,Tues,7,Feb,9.266666667,25,45.45454545
4628,FALSE,Automobile,1995,RED,WHITE,M,VA,55,73,Tues,7,Feb,9.466666667,18,32.72727273
4629,FALSE,Station Wagon,2013,GREY,WHITE,M,MD,55,75,Tues,7,Feb,9.566666667,20,36.36363636
4630,FALSE,Automobile,2010,WHITE,BLACK,M,MD,55,76,Tues,7,Feb,9.683333333,21,38.18181818
4631,FALSE,Automobile,2014,WHITE,WHITE,M,MD,40,49,Tues,7,Feb,11.05,9,22.5
4632,FALSE,Automobile,2003,GREY,ASIAN,M,MD,45,73,Tues,7,Feb,9.233333333,28,62.22222222
4633,FALSE,Automobile,2011,ORANGE,BLACK,M,MD,40,49,Tues,7,Feb,9.516666667,9,22.5
4634,FALSE,Automobile,2015,GREY,ASIAN,F,MD,40,49,Tues,7,Feb,9.666666667,9,22.5
4635,FALSE,Automobile,2007,WHITE,OTHER,F,MD,40,49,Tues,7,Feb,9.8,9,22.5
4636,FALSE,Automobile,2008,BLACK,ASIAN,M,MD,50,68,Tues,7,Feb,8.633333333,18,36
4637,FALSE,Automobile,2005,RED,BLACK,F,MD,50,68,Tues,7,Feb,8.883333333,18,36
4638,FALSE,Automobile,2009,GREY,WHITE,F,MD,55,74,Tues,7,Feb,9.133333333,19,34.54545455
4639,FALSE,Automobile,2014,BLUE,WHITE,F,MD,55,74,Tues,7,Feb,9.266666667,19,34.54545455
4640,FALSE,Automobile,2012,GREY,ASIAN,F,MD,55,74,Tues,7,Feb,9.433333333,19,34.54545455
4641,FALSE,Automobile,2008,GREY,BLACK,F,MD,55,74,Tues,7,Feb,9.666666667,19,34.54545455
4642,FALSE,Automobile,2003,GREY,WHITE,F,MD,35,44,Tues,7,Feb,6.933333333,9,25.71428571
4643,FALSE,Automobile,2011,BLACK,WHITE,F,MD,35,44,Tues,7,Feb,7.133333333,9,25.71428571
4644,FALSE,Light Duty Truck,2006,ORANGE,WHITE,M,MD,35,44,Tues,7,Feb,7.283333333,9,25.71428571
4645,FALSE,Automobile,2016,BLUE,BLACK,F,MD,40,66,Tues,7,Feb,7,26,65
4646,FALSE,Automobile,2007,ORANGE,WHITE,F,MD,40,60,Tues,7,Feb,7.266666667,20,50
4647,FALSE,Light Duty Truck,2012,WHITE,HISPANIC,M,MD,40,58,Tues,7,Feb,7.55,18,45
4648,FALSE,Automobile,2009,BLACK,BLACK,F,MD,40,65,Tues,7,Feb,7.85,25,62.5
4649,FALSE,Automobile,2013,GREY,WHITE,M,MD,40,63,Tues,7,Feb,8.166666667,23,57.5
4650,FALSE,Motorcycle,2007,BLACK,BLACK,F,MD,40,61,Tues,7,Feb,8.3,21,52.5
4651,FALSE,Light Duty Truck,2011,BLUE,WHITE,M,MD,40,59,Tues,7,Feb,8.6,19,47.5
4652,FALSE,Automobile,2006,GREY,WHITE,M,MD,40,61,Tues,7,Feb,9.416666667,21,52.5
4653,FALSE,Automobile,2002,GREY,ASIAN,F,MD,40,56,Tues,7,Feb,9.533333333,16,40
4654,FALSE,Automobile,2007,GREY,WHITE,F,MD,40,58,Tues,7,Feb,9.733333333,18,45
4655,FALSE,Automobile,2015,WHITE,WHITE,M,MD,40,59,Tues,7,Feb,9.816666667,19,47.5
4656,FALSE,Automobile,2011,GREY,WHITE,M,MD,40,66,Tues,7,Feb,9.95,26,65
4657,FALSE,Station Wagon,2006,GREY,HISPANIC,M,MD,40,57,Tues,7,Feb,10.11666667,17,42.5
4658,FALSE,Automobile,2007,GREY,ASIAN,M,MD,40,57,Tues,7,Feb,10.21666667,17,42.5
4659,FALSE,Automobile,2015,BLACK,WHITE,F,MD,40,59,Tues,7,Feb,10.33333333,19,47.5
4660,FALSE,Automobile,2015,BLACK,WHITE,M,MD,40,66,Tues,7,Feb,10.4,26,65
4661,FALSE,Automobile,2005,GREY,HISPANIC,F,MD,40,59,Tues,7,Feb,10.5,19,47.5
4662,FALSE,Automobile,2017,WHITE,WHITE,F,MD,40,57,Tues,7,Feb,10.56666667,17,42.5
4663,FALSE,Automobile,2006,WHITE,WHITE,M,MD,40,60,Tues,7,Feb,10.66666667,20,50
4664,FALSE,Automobile,2007,GREY,WHITE,M,MD,40,57,Tues,7,Feb,11.05,17,42.5
4665,FALSE,Automobile,2014,GREEN,WHITE,M,MD,30,39,Tues,7,Feb,6.033333333,9,30
4666,FALSE,Automobile,2008,GREY,BLACK,M,MD,30,39,Tues,7,Feb,6.183333333,9,30
4667,FALSE,Light Duty Truck,2016,WHITE,OTHER,F,MD,55,81,Tues,7,Feb,12.55,26,47.27272727
4668,FALSE,Automobile,2009,GREY,ASIAN,M,MD,45,63,Tues,7,Feb,22.51666667,18,40
4669,FALSE,Automobile,2016,RED,WHITE,M,VA,55,66,Wed,8,Feb,11.9,11,20
4670,FALSE,Automobile,2006,GREY,WHITE,M,NJ,30,39,Wed,8,Feb,20.75,9,30
4671,FALSE,Automobile,2015,BLACK,WHITE,M,MD,30,39,Wed,8,Feb,21,9,30
4672,FALSE,Automobile,2007,GREY,WHITE,M,MD,30,39,Wed,8,Feb,21.11666667,9,30
4673,FALSE,Automobile,2005,WHITE,BLACK,M,MD,45,54,Wed,8,Feb,9.116666667,9,20
4674,FALSE,Automobile,2005,GREEN,BLACK,M,MD,45,54,Wed,8,Feb,9.6,9,20
4675,FALSE,Automobile,2013,BLACK,WHITE,F,MD,45,54,Wed,8,Feb,12.98333333,9,20
4676,FALSE,Automobile,2015,BLUE,WHITE,F,MD,55,74,Wed,8,Feb,14.6,19,34.54545455
4677,FALSE,Automobile,2004,BLACK,HISPANIC,M,MD,30,45,Wed,8,Feb,11.1,15,50
4678,FALSE,Automobile,2007,RED,WHITE,F,MD,30,49,Tues,7,Feb,23.23333333,19,63.33333333
4679,FALSE,Light Duty Truck,2009,GREY,BLACK,M,CT,30,45,Tues,7,Feb,23.73333333,15,50
4680,FALSE,Automobile,2006,WHITE,WHITE,M,MD,30,54,Wed,8,Feb,22.26666667,24,80
4681,FALSE,Automobile,2010,GREY,HISPANIC,M,MD,40,49,Wed,8,Feb,10.3,9,22.5
4682,FALSE,Automobile,2008,GREY,OTHER,M,MD,40,51,Wed,8,Feb,11.41666667,11,27.5
4683,FALSE,Automobile,1994,GREEN,WHITE,M,VA,35,49,Wed,8,Feb,1.666666667,14,40
4684,FALSE,Automobile,2008,BROWN,BLACK,M,MD,45,61,Wed,8,Feb,21.9,16,35.55555556
4685,FALSE,Automobile,2005,BLACK,BLACK,M,MD,45,54,Wed,8,Feb,20.26666667,9,20
4686,FALSE,Heavy Duty Truck,2012,BLACK,HISPANIC,F,MD,45,59,Wed,8,Feb,20.6,14,31.11111111
4687,FALSE,Automobile,2001,BLACK,BLACK,M,MD,30,51,Tues,7,Feb,23.3,21,70
4688,FALSE,Automobile,2004,RED,ASIAN,M,MD,30,50,Wed,8,Feb,11.53333333,20,66.66666667
4689,FALSE,Automobile,2009,GREY,WHITE,M,MD,40,49,Wed,8,Feb,9.3,9,22.5
4690,FALSE,Automobile,2015,WHITE,WHITE,F,MD,40,49,Wed,8,Feb,9.466666667,9,22.5
4691,FALSE,Automobile,2012,GREY,BLACK,F,VA,40,49,Wed,8,Feb,10,9,22.5
4692,FALSE,Automobile,2007,ORANGE,WHITE,F,MD,30,39,Wed,8,Feb,10.18333333,9,30
4693,FALSE,Automobile,2005,BLUE,BLACK,M,MD,40,49,Wed,8,Feb,6.916666667,9,22.5
4694,FALSE,Automobile,2012,BLACK,WHITE,M,MD,55,64,Wed,8,Feb,9.216666667,9,16.36363636
4695,FALSE,Other,2013,WHITE,WHITE,F,DC,55,64,Wed,8,Feb,9.35,9,16.36363636
4696,FALSE,Other,2012,WHITE,WHITE,M,MD,55,64,Wed,8,Feb,13.13333333,9,16.36363636
4697,FALSE,Other,2014,BLACK,WHITE,M,MD,55,64,Wed,8,Feb,13.26666667,9,16.36363636
4698,FALSE,Automobile,2016,RED,OTHER,M,MD,35,44,Wed,8,Feb,13.65,9,25.71428571
4699,FALSE,Automobile,2008,WHITE,WHITE,M,MD,30,46,Wed,8,Feb,10.35,16,53.33333333
4700,FALSE,Automobile,2015,BLUE,WHITE,M,MD,50,63,Wed,8,Feb,13.08333333,13,26
4701,FALSE,Light Duty Truck,2016,BLACK,HISPANIC,M,MD,50,65,Wed,8,Feb,13.26666667,15,30
4702,FALSE,Automobile,2016,GREY,HISPANIC,M,MD,40,56,Wed,8,Feb,7.316666667,16,40
4703,FALSE,Automobile,2012,BLACK,BLACK,F,MD,40,58,Wed,8,Feb,7.616666667,18,45
4704,FALSE,Automobile,2013,WHITE,WHITE,F,MD,40,59,Wed,8,Feb,7.816666667,19,47.5
4705,FALSE,Automobile,2005,WHITE,BLACK,F,MD,40,59,Wed,8,Feb,8.016666667,19,47.5
4706,FALSE,Automobile,2016,GREY,BLACK,F,VA,40,69,Wed,8,Feb,8.4,29,72.5
4707,FALSE,Automobile,2012,BLACK,BLACK,M,MD,50,69,Wed,8,Feb,9.35,19,38
4708,FALSE,Automobile,2016,OTHER,BLACK,M,CA,30,52,Wed,8,Feb,10.15,22,73.33333333
4709,FALSE,Other,2006,OTHER,WHITE,M,MD,30,46,Wed,8,Feb,10.26666667,16,53.33333333
4710,FALSE,Other,2004,OTHER,HISPANIC,M,MD,55,79,Wed,8,Feb,10.53333333,24,43.63636364
4711,FALSE,Automobile,2007,WHITE,WHITE,M,MD,30,39,Wed,8,Feb,6.85,9,30
4712,FALSE,Station Wagon,2016,GREY,OTHER,M,MD,30,39,Wed,8,Feb,7.2,9,30
4713,FALSE,Light Duty Truck,2016,BLACK,HISPANIC,M,MD,30,39,Wed,8,Feb,7.683333333,9,30
4714,FALSE,Automobile,2008,GREY,BLACK,F,MD,30,39,Wed,8,Feb,8.283333333,9,30
4715,FALSE,Automobile,2017,WHITE,WHITE,M,MD,35,52,Wed,8,Feb,7.833333333,17,48.57142857
4716,FALSE,Automobile,2011,GREEN,WHITE,M,MD,35,51,Wed,8,Feb,8.116666667,16,45.71428571
4717,FALSE,Automobile,2016,GREY,WHITE,M,MD,35,50,Wed,8,Feb,8.433333333,15,42.85714286
4718,FALSE,Automobile,2015,GREY,WHITE,M,MD,35,52,Wed,8,Feb,8.566666667,17,48.57142857
4719,FALSE,Automobile,2015,BROWN,WHITE,M,MD,35,50,Wed,8,Feb,8.883333333,15,42.85714286
4720,FALSE,Automobile,2005,GREY,WHITE,F,MD,55,64,Wed,8,Feb,15.71666667,9,16.36363636
4721,FALSE,Automobile,2010,BLACK,WHITE,F,MD,25,43,Wed,8,Feb,7,18,72
4722,FALSE,Automobile,2007,GREY,WHITE,F,MD,25,41,Wed,8,Feb,7.033333333,16,64
4723,FALSE,Automobile,2010,GREY,ASIAN,M,MD,25,45,Wed,8,Feb,7.116666667,20,80
4724,FALSE,Automobile,2000,GREY,BLACK,M,MD,25,41,Wed,8,Feb,7.2,16,64
4725,FALSE,Automobile,2008,BLACK,WHITE,F,MD,25,40,Wed,8,Feb,7.283333333,15,60
