,rcid,session,date,unres,me,nu,di,hr,co,ec
1,46,2,9/4/1947,R/2/299,0,0,0,0,0,0
2,47,2,10/5/1947,R/2/355,0,0,0,1,0,0
3,48,2,10/6/1947,R/2/461,0,0,0,0,0,0
4,49,2,10/6/1947,R/2/463,0,0,0,0,0,0
5,50,2,10/6/1947,R/2/465,0,0,0,0,0,0
6,51,2,10/2/1947,R/2/561,0,0,0,0,1,0
7,52,2,11/6/1947,R/2/650,0,0,0,0,1,0
8,53,2,11/6/1947,R/2/651,0,0,0,0,1,0
9,54,2,11/6/1947,R/2/651,0,0,0,0,1,0
10,55,2,11/6/1947,R/2/667,0,0,0,0,1,0
11,56,2,11/1/1947,R/2/719,0,0,0,0,1,0
12,57,2,11/1/1947,R/2/743,0,0,0,0,1,0
13,58,2,11/1/1947,R/2/744,0,0,0,0,1,0
14,59,2,11/5/1947,R/2/858,0,0,0,0,1,0
15,60,2,11/6/1947,R/2/940A,0,0,0,0,0,0
16,61,2,11/6/1947,R/2/940B,0,0,0,0,0,0
17,62,2,11/1/1947,R/2/1078A,0,0,0,0,0,0
18,63,2,11/1/1947,R/2/1078B,0,0,0,0,0,0
19,64,2,11/1/1947,R/2/1079A,0,0,0,0,0,0
20,65,2,11/1/1947,R/2/1079B,0,0,0,0,0,0
21,66,2,11/1/1947,R/2/1079C,0,0,0,0,0,0
22,67,2,11/1/1947,R/2/1080,0,0,0,0,0,0
23,68,2,11/1/1947,R/2/1095A,0,0,0,0,0,0
24,69,2,11/1/1947,R/2/1095B,0,0,0,0,0,0
25,70,2,11/1/1947,R/2/1096,0,0,0,0,0,0
26,71,2,11/4/1947,R/2/1169,0,0,0,0,0,0
27,72,2,11/4/1947,R/2/1170,0,0,0,0,0,0
28,73,2,11/4/1947,R/2/1214,0,0,0,0,0,0
29,74,2,11/5/1947,R/2/1305,0,0,0,1,0,0
30,75,2,11/5/1947,R/2/1306A,0,0,0,1,0,0
31,76,2,11/5/1947,R/2/1306B,0,0,0,1,0,0
32,77,2,11/6/1947,R/2/1424,1,0,0,0,0,1
33,175,4,10/4/1949,R/4/117,0,0,0,0,0,0
34,176,4,10/6/1949,R/4/150,0,0,0,1,0,0
35,177,4,10/6/1949,R/4/165,0,0,0,0,0,0
36,178,4,11/5/1949,R/4/188A,0,0,0,0,1,0
37,179,4,11/5/1949,R/4/188B,0,0,0,0,1,0
38,180,4,11/5/1949,R/4/189A,0,0,0,0,1,0
39,181,4,11/5/1949,R/4/189B,0,0,0,0,1,0
40,182,4,11/6/1949,R/4/211,0,0,0,0,0,1
41,183,4,11/6/1949,R/4/212,0,0,0,0,0,0
42,184,4,11/1/1949,R/4/264A,0,0,0,0,0,0
43,185,4,11/1/1949,R/4/264B,0,0,0,0,0,0
44,186,4,11/1/1949,R/4/264C,0,0,0,0,0,0
45,187,4,11/1/1949,R/4/264D,0,0,0,0,0,0
46,188,4,11/1/1949,R/4/264E,0,0,0,0,0,0
47,189,4,11/1/1949,R/4/264F,0,0,0,0,0,0
48,190,4,11/1/1949,R/4/265,0,0,0,0,0,0
49,191,4,11/4/1949,R/4/301A,0,0,0,0,1,0
50,192,4,11/4/1949,R/4/301B,0,0,0,0,1,0
51,193,4,11/4/1949,R/4/302A,0,0,0,0,1,0
52,194,4,11/4/1949,R/4/302B,0,0,0,0,1,0
53,195,4,11/4/1949,R/4/302C,0,0,0,0,1,0
54,196,4,11/4/1949,R/4/302D,0,0,0,0,1,0
55,197,4,11/4/1949,R/4/302,0,0,0,0,1,0
56,198,4,11/6/1949,R/4/358A,0,1,1,0,0,0
57,199,4,11/6/1949,R/4/358B,0,1,1,0,0,0
58,200,4,11/6/1949,R/4/358C,0,1,1,0,0,0
59,201,4,11/1/1949,R/4/383A,0,0,0,0,0,1
60,202,4,11/1/1949,R/4/383B,0,0,0,0,0,1
61,203,4,11/1/1949,R/4/383C,0,0,0,0,0,1
62,204,4,11/1/1949,R/4/383D,0,0,0,0,0,1
63,205,4,11/1/1949,R/4/383E,0,0,0,0,0,0
64,206,4,11/1/1949,R/4/383F,0,0,0,0,0,1
65,207,4,11/1/1949,R/4/384A,0,0,0,0,0,1
66,208,4,11/1/1949,R/4/384B,0,0,0,0,0,0
67,209,4,11/1/1949,R/4/384C,0,0,1,0,0,0
68,210,4,11/1/1949,R/4/384D,0,0,0,0,0,1
69,211,4,11/1/1949,R/4/384E,0,0,0,0,0,1
70,212,4,11/1/1949,R/4/384F,0,0,0,0,0,1
71,213,4,11/1/1949,R/4/385,0,0,0,0,0,1
72,214,4,12/3/1949,R/4/461,0,0,0,0,1,0
73,215,4,12/3/1949,R/4/471A,0,0,0,1,1,0
74,216,4,12/3/1949,R/4/471B,0,0,0,1,1,0
75,217,4,12/3/1949,R/4/371C,0,0,0,0,0,0
76,218,4,12/7/1949,R/4/535A,0,0,0,0,1,0
77,219,4,12/7/1949,R/4/535B,0,0,0,0,1,0
78,220,4,12/7/1949,R/4/535C,0,0,0,0,1,0
79,221,4,12/7/1949,R/4/536A,0,0,0,0,1,0
80,222,4,12/7/1949,R/4/536B,0,0,0,0,1,0
81,223,4,12/7/1949,R/4/536C,0,0,0,0,1,0
82,224,4,12/7/1949,R/4/537,0,0,0,0,1,0
83,225,4,12/2/1949,R/4/570,0,0,0,0,0,0
84,226,4,12/2/1949,R/4/571,0,0,0,0,0,0
85,227,4,12/3/1949,R/4/605A,1,0,0,0,0,0
86,228,4,12/3/1949,R/4/605B,1,0,0,0,0,0
87,229,4,12/3/1949,R/4/606A,1,0,0,0,0,0
88,230,4,12/3/1949,R/4/606B,1,0,0,0,0,0
89,231,4,12/3/1949,R/4/606C,1,0,0,0,0,0
90,232,4,12/3/1949,R/4/606D,1,0,0,0,0,0
91,233,4,12/3/1949,R/4/606E,1,0,0,0,0,0
92,234,4,12/3/1949,R/4/607A,1,0,0,0,0,0
93,235,4,12/3/1949,R/4/607,1,0,0,0,0,0
94,236,4,12/3/1949,R/4/607C,1,0,0,0,0,0
95,237,4,12/3/1949,R/4/607D,1,0,0,0,0,0
96,238,4,12/3/1949,R/4/613,0,0,0,0,1,0
97,292,6,12/5/1951,R/6/229,0,0,0,0,0,0
98,293,6,12/4/1951,R/6/265,0,0,0,0,0,0
99,294,6,12/4/1951,R/6/239,0,0,0,0,0,0
100,295,6,12/4/1951,R/6/287,0,0,0,0,0,0
101,296,6,1/1/1952,R/6/313,0,0,0,0,0,0
102,297,6,1/2/1952,R/6/326A,0,0,0,0,0,0
103,298,6,1/2/1952,R/6/326B,0,0,0,0,0,0
104,299,6,1/2/1952,R/6/330,0,0,0,0,0,0
105,300,6,1/2/1952,R/6/338,0,0,0,0,0,1
106,301,6,1/1/1952,R/6/348,0,0,0,0,1,0
107,302,6,1/1/1952,R/6/349A,0,0,0,0,1,0
108,303,6,1/1/1952,R/6/349B,0,0,0,0,1,0
109,304,6,1/1/1952,R/6/354,0,0,0,0,1,0
110,305,6,1/2/1952,R/6/370,0,0,0,0,1,0
111,306,6,1/2/1952,R/6/375A,0,0,0,0,1,0
112,307,6,1/2/1952,R/6/375B,0,0,0,0,1,0
113,308,6,1/7/1952,R/6444A,0,0,0,0,0,0
114,309,6,1/7/1952,R/6/444B,0,0,0,0,0,0
115,310,6,2/4/1952,R/6/455,0,0,0,0,0,0
116,311,6,2/4/1952,R/6/469,0,0,0,0,0,0
117,312,6,2/7/1952,R/6/492A,0,0,0,1,0,0
118,313,6,2/7/1952,R/6/492B,0,0,0,1,0,0
119,314,6,2/1/1952,R/6/518,0,0,0,1,0,0
120,315,6,2/1/1952,R/6/519,0,0,0,1,0,0
121,316,6,2/1/1952,R/6/523,0,0,0,0,0,0
122,366,8,9/7/1953,R/8/28,0,0,0,1,0,0
123,367,8,10/3/1953,R/8/255,0,0,0,1,0,0
124,368,8,10/3/1953,R/8/257,0,0,0,1,0,0
125,369,8,11/3/1953,R/8/265,0,0,0,0,1,0
126,370,8,11/3/1953,R/8/266A,0,0,0,0,1,0
127,371,8,11/3/1953,R/8/266B,0,0,0,0,1,0
128,372,8,11/3/1953,R/8/266C,0,0,0,0,1,0
129,373,8,11/3/1953,R/8/266D,0,0,0,0,1,0
130,374,8,11/3/1953,R/8/266E,0,0,0,0,1,0
131,375,8,11/4/1953,R/8/288,0,0,0,1,0,0
132,376,8,11/4/1953,R/8/293A,0,0,0,0,1,0
133,377,8,11/4/1953,R/8/293B,0,0,0,0,1,0
134,378,8,11/6/1953,R/8/316,0,0,0,0,1,0
135,379,8,11/6/1953,R/8/319,0,0,0,0,1,0
136,380,8,11/6/1953,R/8/320,0,0,0,0,0,0
137,381,8,11/7/1953,R/8/324A,0,0,0,0,1,0
138,382,8,11/7/1953,R/8/324B,0,0,0,0,1,0
139,383,8,11/7/1953,R/8/325A,0,0,0,0,1,0
140,384,8,11/7/1953,R/8/325B,0,0,0,0,1,0
141,385,8,12/7/1953,R/8/417,0,0,0,0,0,0
142,386,8,12/4/1953,R/8/425,0,0,0,0,0,0
143,387,8,12/5/1953,R/8/436,0,0,0,1,0,0
144,388,8,12/5/1953,R/8/437A,0,0,0,1,0,0
145,389,8,12/5/1953,R/8/437B,0,0,0,1,0,0
146,390,8,12/6/1953,R/8/455,0,0,0,0,1,0
147,391,8,12/6/1953,R/8/461,0,0,0,0,0,0
148,423,10,9/7/1955,R/10/9,0,0,0,0,0,0
149,424,10,9/3/1955,R/10 65,0,0,0,0,1,0
150,425,10,9/3/1955,R/10/196,0,0,0,0,1,0
151,426,10,10/1/1955,R/10/229,0,0,0,0,1,0
152,427,10,10/3/1955,R/10/256,0,0,0,0,0,0
153,428,10,10/3/1955,R/10/257,0,0,0,0,0,0
154,429,10,10/3/1955,R/10/258,0,0,0,0,1,1
155,430,10,10/3/1955,R/10/259,0,0,0,0,1,1
156,431,10,11/5/1955,R/10/288,0,0,0,0,0,0
157,432,10,11/5/1955,R/10/291A,0,0,0,0,0,0
158,433,10,11/5/1955,R/10/291B,0,0,0,0,0,0
159,434,10,11/4/1955,R/10/369,0,0,0,0,0,0
160,435,10,11/4/1955,R/10/370,0,0,0,0,0,0
161,436,10,12/7/1955,R/10/404,0,0,0,1,0,0
162,437,10,12/2/1955,R/10/420,0,0,0,0,0,0
163,438,10,12/1/1955,R/10/433A,0,0,0,0,0,0
164,439,10,12/1/1955,R/10/433B,0,0,0,0,0,0
165,440,10,12/1/1955,R/10/433C,0,0,0,0,0,0
166,441,10,12/1/1955,R/10/434A,0,0,0,0,0,0
167,442,10,12/1/1955,R/10/434B,0,0,0,0,0,0
168,443,10,12/1/1955,R/10/434C,0,0,0,0,0,0
169,444,10,12/1/1955,R/10/434D,0,0,0,0,0,0
170,445,10,12/1/1955,R/10/434E,0,0,0,0,0,0
171,446,10,12/1/1955,R/10/435A,0,0,0,0,0,0
172,447,10,12/1/1955,R/10/435B,0,0,0,0,0,0
173,448,10,12/1/1955,R/10/435C,0,0,0,0,0,0
174,449,10,12/1/1955,R/10/435D,0,0,0,0,0,0
175,450,10,12/1/1955,R/10/435E,0,0,0,0,0,0
176,451,10,12/1/1955,R/10/436A,0,0,0,0,0,0
177,452,10,12/1/1955,R/10/436B,0,0,0,0,0,0
178,453,10,12/1/1955,R/10/436C,0,0,0,0,0,0
179,454,10,12/2/1955,R/10/461A,0,0,0,0,1,0
180,455,10,12/2/1955,R/10/461B,0,0,0,0,0,0
181,456,10,12/2/1955,R/10/462,0,0,0,0,0,0
182,457,10,12/2/1955,R/10/464A,0,0,0,0,1,0
183,458,10,12/2/1955,R/10/465,0,0,0,0,0,0
184,459,10,12/2/1955,R/10/465,0,0,0,0,0,0
185,506,12,9/6/1957,R/12/52,0,0,0,1,0,0
186,507,12,9/6/1957,R/12/55,0,0,0,0,0,0
187,508,12,9/6/1957,R/12/59,0,0,0,0,1,0
188,509,12,9/3/1957,R/12/129,0,0,0,0,0,0
189,510,12,9/3/1957,R/12/130A,0,0,0,0,0,0
190,511,12,9/3/1957,R/12/130B,0,0,0,0,0,0
191,512,12,9/3/1957,R/12/130C,0,0,0,0,0,0
192,513,12,10/5/1957,R/12/363,0,0,0,0,0,0
193,514,12,10/5/1957,R/12/364,0,0,0,0,0,0
194,515,12,10/1/1957,R/12/369,0,0,0,0,1,0
195,516,12,11/3/1957,R/12/461,0,1,1,0,0,0
196,517,12,11/3/1957,R/12/461,0,1,1,0,0,0
197,518,12,11/1/1957,R/12/467,0,1,1,0,0,0
198,519,12,11/1/1957,R/12/490A,0,0,1,0,0,0
199,520,12,11/1/1957,R/12/490B,0,0,1,0,0,0
200,521,12,11/4/1957,R/12/514,0,0,0,0,0,0
201,522,12,11/1/1957,R/12/517A,0,0,0,0,1,0
202,523,12,11/1/1957,R/12/517B,0,0,0,0,1,0
203,524,12,11/1/1957,R/12/529,0,0,0,0,0,1
204,525,12,11/1/1957,R/12/530,0,0,0,0,0,1
205,526,12,11/1/1957,R/12/535,0,0,0,1,0,0
206,527,12,11/1/1957,R/12/536,0,0,0,0,0,0
207,528,12,11/4/1957,R/12/541,0,0,0,0,1,0
208,529,12,11/4/1957,R/12/547,0,0,0,0,1,0
209,530,12,11/4/1957,R/12/553,0,0,0,0,0,0
210,531,12,11/4/1957,R/12/557A,1,0,0,0,1,0
211,532,12,11/4/1957,R/12/557B,1,0,0,0,1,0
212,533,12,12/5/1957,R/12/588A,0,0,0,0,0,0
213,534,12,12/5/1957,R/12/588B,0,0,0,0,0,0
214,535,12,12/6/1957,R/12/596,0,0,0,0,0,0
215,536,12,12/7/1957,R/12/617A,0,0,0,0,0,0
216,537,12,12/7/1957,R/12/617B,0,0,0,0,0,0
217,538,12,12/7/1957,R/12/623,0,0,0,0,1,0
218,539,12,12/7/1957,R/12/624,0,0,0,0,0,0
219,573,14,9/5/1959,R/14/94,0,0,0,0,0,0
220,574,14,9/5/1959,R/14/95A,0,0,0,0,0,0
221,575,14,9/5/1959,R/14/95B,0,0,0,0,0,0
222,576,14,9/5/1959,R/14/95C,0,0,0,0,0,0
223,577,14,9/5/1959,R/14/95D,0,0,0,0,0,0
224,578,14,9/5/1959,R/14/108,0,0,1,0,0,0
225,579,14,10/6/1959,R/14/442A,0,0,0,0,0,1
226,580,14,10/6/1959,R/14/442B,0,0,0,0,0,1
227,581,14,10/6/1959,R/14/452,0,0,0,0,0,0
228,582,14,10/3/1959,R/14/465A,0,0,0,0,0,0
229,583,14,10/3/1959,R/14/465B,0,0,0,0,0,0
230,584,14,10/1/1959,R/14/528,0,0,0,1,0,0
231,585,14,11/3/1959,R/14/559,0,0,0,0,0,0
232,586,14,11/6/1959,R/14/585A,0,1,1,0,0,0
233,587,14,11/6/1959,R/14/585B,0,1,0,0,0,0
234,588,14,11/6/1959,R/14/585C,0,1,0,0,0,0
235,589,14,11/6/1959,R/14/586A,0,1,0,0,0,0
236,590,14,11/6/1959,R/14/586B,0,1,0,0,0,0
237,591,14,11/6/1959,R/14/586C,0,1,0,0,0,0
238,592,14,11/6/1959,R/14/586D,0,1,0,0,0,0
239,593,14,11/6/1959,R/14/590,0,1,1,0,0,0
240,594,14,11/6/1959,R/19/595,0,0,0,0,0,1
241,595,14,11/7/1959,R/14/600,0,1,1,0,0,0
242,596,14,11/4/1959,R/14/612,0,0,0,0,0,1
243,597,14,11/4/1959,R/14/613,0,0,0,0,0,1
244,598,14,11/4/1959,R/14/621,0,0,0,0,0,0
245,599,14,12/2/1959,R/14/632,0,0,0,0,1,0
246,600,14,12/2/1959,R/14/637A,0,0,0,0,0,1
247,601,14,12/2/1959,R/14/637B,0,0,0,0,0,0
248,602,14,12/2/1959,R/14/641,0,0,0,0,0,0
249,603,14,12/4/1959,R/14/647,0,0,0,0,0,0
250,604,14,12/6/1959,R/14/704,0,0,0,0,0,0
251,605,14,12/6/1959,R/14/707,0,0,0,0,1,0
252,606,14,12/7/1959,R/14/715,0,0,0,0,0,0
253,607,14,12/7/1959,R/14/717,0,0,0,0,0,0
254,608,14,12/2/1959,R/14/726,0,0,0,0,1,0
255,609,14,12/2/1959,R/14/746A,0,0,0,0,1,0
256,610,14,12/2/1959,R/14/746B,0,0,0,1,0,0
257,611,14,12/2/1959,R/14/746C,0,0,0,0,1,0
258,612,14,12/2/1959,R/14/746D,0,0,0,0,1,0
259,613,14,12/2/1959,R/14/747A,0,0,0,0,1,0
260,614,14,12/2/1959,R/14/747B,0,0,0,1,0,0
261,615,14,12/2/1959,R/14/747C,0,0,0,0,1,0
262,616,14,12/2/1959,R/14/773A,0,0,0,0,1,0
263,617,14,12/2/1959,R/14/773B,0,0,0,0,1,0
264,618,14,12/2/1959,R/14/773C,0,0,0,0,1,0
265,619,14,12/2/1959,R/14/774A,0,0,0,0,1,0
266,620,14,12/2/1959,R/14/774B,0,0,0,0,1,0
267,621,14,12/2/1959,R/14/774C,0,0,0,0,1,0
268,622,14,12/2/1959,R/14/775A,0,0,0,0,1,0
269,623,14,12/2/1959,R/14/775B,0,0,0,0,1,0
270,624,14,12/2/1959,R/14/775C,0,0,0,0,1,0
271,625,14,12/2/1959,R/14/775D,0,0,0,0,1,0
272,626,14,12/2/1959,R/14/783,0,0,0,0,1,0
273,729,16,9/7/1961,R/16/74,0,0,0,0,0,0
274,730,16,9/7/1961,R/16/77,0,0,0,0,0,0
275,731,16,10/4/1961,R/16/398,0,0,0,0,0,0
276,732,16,10/4/1961,R/16/406,0,0,0,0,0,0
277,733,16,10/2/1961,R/16/494,0,0,0,0,0,0
278,734,16,10/6/1961,R/16/507,0,1,0,0,0,0
279,735,16,10/6/1961,R/16/521,0,0,0,0,0,0
280,736,16,10/6/1961,R/16/527,0,1,0,0,0,0
281,737,16,11/5/1961,R/16/568,0,1,0,0,0,0
282,738,16,11/7/1961,R/16/606,0,1,1,0,0,0
283,739,16,11/7/1961,R/16/658,0,0,0,0,1,0
284,740,16,11/2/1961,R/16/806,0,1,1,0,0,0
285,741,16,11/2/1961,R/16/807A,0,1,1,0,0,0
286,742,16,11/2/1961,R/16/807B,0,1,1,1,0,0
287,743,16,11/2/1961,R/16/807C,0,1,1,0,0,0
288,744,16,11/2/1961,R/16/808,0,1,1,0,0,0
289,745,16,11/5/1961,R/16/871A,0,0,0,0,1,0
290,746,16,11/5/1961,R/16/871B,0,0,0,0,1,0
291,747,16,11/5/1961,R/16/873,0,0,0,0,1,0
292,748,16,11/5/1961,R/16/875,0,0,0,0,1,0
293,749,16,11/5/1961,R/16/876,0,0,0,0,1,0
294,750,16,11/6/1961,R/16/887,0,0,0,0,0,0
295,751,16,11/6/1961,R/16/888A,0,0,0,0,0,0
296,752,16,11/6/1961,R/16/888B,0,0,0,0,0,0
297,753,16,11/6/1961,R/16/889A,0,0,0,0,0,0
298,754,16,11/6/1961,R/16/889B,0,0,0,0,0,0
299,755,16,12/3/1961,R/16/1029,0,0,0,0,1,0
300,756,16,12/4/1961,R/16/1068A,0,0,0,0,0,0
301,757,16,12/4/1961,R/16/1068B,0,0,0,0,0,0
302,758,16,12/4/1961,R/2/1069A,0,0,0,0,0,0
303,759,16,12/4/1961,R/16/2/1069B,0,0,0,0,0,0
304,760,16,12/4/1961,R/16/1069C,0,0,0,0,0,0
305,761,16,12/7/1961,R/16/1077,0,0,0,0,0,0
306,762,16,12/1/1961,R/16/1104A,0,0,0,0,1,0
307,763,16,12/1/1961,R/16/1104B,0,0,0,0,1,0
308,764,16,12/1/1961,R/16/1105A,0,0,0,0,1,0
309,765,16,12/1/1961,R/16/1105B,0,0,0,0,1,0
310,766,16,12/1/1961,R/16/1108,0,0,0,0,0,1
311,767,16,12/1/1961,R/16/1109,0,0,0,0,0,1
312,768,16,12/1/1961,R/16/1114A,0,0,0,0,0,1
313,769,16,12/1/1961,R/16/1114B,0,0,0,0,0,1
314,770,16,12/1/1961,R/16/1114C,0,0,0,0,0,1
315,771,16,12/2/1961,R/16/1138,0,0,0,0,0,0
316,772,16,12/2/1961,R/16/1141,0,0,0,0,1,0
317,773,16,12/2/1961,R/16/1147A,1,0,0,0,0,0
318,774,16,12/2/1961,R/16/1147B,1,0,0,0,0,0
319,775,16,12/2/1961,R/16/1147C,1,0,0,0,0,0
320,776,16,12/2/1961,R/16/1147D,1,0,0,0,0,0
321,777,16,12/2/1961,R/16/1153,0,0,0,0,0,0
322,778,16,12/2/1961,R/16/1156A,0,0,0,0,0,0
323,779,16,12/2/1961,R/16/1156B,0,0,0,0,0,0
324,780,16,12/2/1961,R/16/1158,0,0,0,0,0,0
325,781,16,12/2/1961,R/16/1162,0,0,0,0,0,0
326,782,16,12/2/1961,R/16/1173,0,0,0,0,0,0
327,783,16,12/2/1961,R/16/1179,0,0,0,0,0,0
328,784,16,1/4/1962,R/16/1345,0,0,0,0,1,0
329,785,16,1/4/1962,R/16/1349A,0,0,0,0,1,0
330,786,16,1/4/1962,R/16/1349B,0,0,0,0,0,0
331,787,16,1/4/1962,R/16/1349C,0,0,0,0,1,0
332,788,16,1/4/1962,R/16/1350,0,0,0,0,1,0
333,789,16,2/6/1962,R/16/1356,0,0,0,0,0,0
334,790,16,2/7/1962,R/16/1361,0,0,0,0,0,0
335,791,16,2/7/1962,R/16/1362A,0,0,0,0,0,0
336,792,16,2/7/1962,R/16/1362B,0,0,0,0,0,0
337,793,16,2/7/1962,R/16/1362C,0,0,0,0,0,0
338,794,16,2/3/1962,R/16/1376,0,0,0,0,1,0
339,795,16,6/1/1962,R/16/1398,0,0,0,0,1,0
340,796,16,6/2/1962,R/16/1510A,0,0,0,0,0,0
341,797,16,6/2/1962,R/16/1510B,0,0,0,0,0,0
342,798,16,6/2/1962,R/16/1511A,0,0,0,0,0,0
343,799,16,6/2/1962,R/16/1511B,0,0,0,0,1,0
344,800,16,6/2/1962,R/16/1511C,0,0,0,0,1,0
345,801,16,6/3/1962,R/16/1548,0,0,0,0,1,0
346,802,16,6/3/1962,R/16/1549A,0,0,0,0,1,0
347,803,16,6/3/1962,R/16/1549B,0,0,0,0,1,0
348,850,18,9/6/1963,R/18/1881A,0,0,0,1,0,0
349,851,18,10/1/1963,R/18/1881B,0,0,0,1,0,0
350,852,18,10/1/1963,R/18/1881C,0,0,0,0,0,0
351,853,18,10/4/1963,R/18/1883,0,0,0,0,1,0
352,854,18,10/1/1963,R/18/1885,0,0,0,0,0,0
353,855,18,10/4/1963,NA,0,0,0,0,0,0
354,856,18,11/2/1963,R/18/1889,0,0,0,0,1,0
355,857,18,11/2/1963,R/18/1899,0,0,1,0,1,0
356,858,18,11/7/1963,R/18/1903A,0,0,0,0,0,0
357,859,18,11/7/1963,R/18/1903B,0,0,0,0,0,0
358,860,18,11/2/1963,R/18/1909,0,1,1,0,0,0
359,861,18,11/2/1963,R/18/1911,0,1,1,0,0,0
360,862,18,12/3/1963,R/18/1912,1,0,0,0,0,0
361,863,18,12/3/1963,R/18/1913,0,0,0,0,1,0
362,864,18,12/5/1963,R/18/1916,0,0,0,0,0,0
363,865,18,12/4/1963,R/18/1948,0,0,0,0,0,0
364,866,18,12/4/1963,R/18/1956,0,0,0,0,1,0
365,867,18,12/5/1963,NA,0,0,0,0,0,0
366,868,18,12/5/1963,NA,0,0,0,0,0,0
367,869,18,12/6/1963,R/18/1964,0,0,0,0,0,0
368,870,18,12/2/1963,R/18/1967A,0,0,0,0,0,0
369,871,18,12/2/1963,R/18/1967B,0,0,0,0,0,0
370,872,18,12/2/1963,R/18/1978A,0,0,0,1,0,0
371,873,18,12/3/1963,R/18/1978B,0,0,0,1,1,0
372,874,18,12/3/1963,R/18/1983A,0,0,0,0,0,0
373,875,18,12/3/1963,R/18/1983B,0,0,0,0,0,0
374,876,18,12/3/1963,R/18/1991,0,0,0,0,0,0
375,877,18,12/3/1963,R/18/1992A,0,0,0,0,0,1
376,878,18,12/3/1963,R/18/1992B,0,0,0,0,0,1
377,880,20,11/7/1965,NA,0,0,0,0,1,0
378,881,20,11/7/1965,NA,0,0,0,0,0,0
379,882,20,11/7/1965,NA,0,0,0,0,0,0
380,883,20,11/6/1965,NA,0,0,0,0,1,0
381,884,20,11/5/1965,NA,0,0,0,0,0,0
382,885,20,11/5/1965,NA,0,0,0,0,0,0
383,886,20,11/7/1965,NA,0,1,1,0,0,0
384,887,20,11/3/1965,NA,0,0,1,0,0,0
385,888,20,12/2/1965,NA,0,0,1,0,0,0
386,889,20,12/2/1965,NA,0,1,1,0,0,0
387,890,20,12/2/1965,NA,0,1,1,0,0,0
388,891,20,12/7/1965,NA,1,0,0,0,0,0
389,892,20,12/7/1965,NA,0,0,0,0,0,0
390,893,20,12/1/1965,NA,0,0,0,0,1,0
391,894,20,12/1/1965,NA,0,0,0,0,1,0
392,895,20,12/1/1965,NA,0,0,0,0,1,0
393,896,20,12/1/1965,NA,0,0,0,0,0,0
394,897,20,12/1/1965,NA,0,0,0,0,1,0
395,898,20,12/1/1965,NA,0,0,0,0,1,0
396,899,20,12/1/1965,NA,0,0,0,0,1,0
397,900,20,12/1/1965,NA,0,0,0,0,0,0
398,901,20,12/1/1965,NA,0,0,0,0,0,0
399,902,20,12/1/1965,NA,0,0,0,0,0,0
400,903,20,12/1/1965,NA,0,0,0,0,1,0
401,904,20,12/1/1965,NA,0,0,0,0,0,0
402,905,20,12/2/1965,NA,0,0,0,0,0,0
403,906,20,12/2/1965,NA,0,0,0,0,0,0
404,907,20,12/2/1965,NA,0,0,0,0,1,0
405,908,20,12/3/1965,NA,0,0,0,0,0,0
406,909,20,12/3/1965,NA,0,0,0,1,0,0
407,910,20,12/5/1965,NA,0,0,0,0,1,0
408,911,20,12/5/1965,NA,0,0,0,0,1,0
409,912,20,12/6/1965,NA,0,0,0,1,0,0
410,913,20,12/6/1965,NA,0,0,0,1,0,0
411,914,20,12/6/1965,NA,0,0,1,0,1,0
412,915,20,12/6/1965,NA,0,0,0,0,1,0
413,916,20,12/6/1965,NA,0,0,0,0,1,0
414,917,20,12/6/1965,NA,0,0,0,0,0,0
415,918,20,12/6/1965,NA,0,0,0,0,0,0
416,919,20,12/6/1965,NA,0,0,0,0,0,0
417,920,20,12/6/1965,NA,0,0,0,0,0,0
418,961,22,12/7/1966,NA,0,0,0,0,0,0
419,975,22,9/3/1967,NA,0,0,0,0,0,0
420,976,22,11/2/1967,R/22/2259,0,0,0,0,1,0
421,977,22,11/1/1967,R/22/2269,0,0,0,0,0,0
422,978,22,11/2/1967,R/22/2270A,0,0,0,0,1,0
423,979,22,11/2/1967,R/22/2270B,0,0,0,0,1,0
424,980,22,11/6/1967,R/22/2271A,0,0,0,0,0,0
425,981,22,11/6/1967,R/22/2271B,0,0,0,0,0,0
426,982,22,11/6/1967,R/22/2271C,0,0,0,0,0,0
427,983,22,11/6/1967,R/22/2271D,0,0,0,0,0,0
428,984,22,11/6/1967,R/22/2271E,0,0,0,0,0,0
429,985,22,12/1/1967,R/22/2286,0,1,1,0,0,0
430,986,22,12/3/1967,R/22/2288A,0,0,0,0,1,1
431,987,22,12/3/1967,R/22/2288B,0,0,0,0,1,1
432,988,22,12/4/1967,R/22/2289,0,1,1,0,0,0
433,989,22,12/1/1967,R/22/2298,0,0,0,0,0,1
434,990,22,12/1/1967,R/22/2299A,0,0,0,0,0,1
435,991,22,12/1/1967,R/22/2299B,0,0,0,0,0,1
436,992,22,12/2/1967,R/22/2309,0,1,0,0,0,0
437,993,22,12/3/1967,R/22/2311A,0,0,0,0,1,0
438,994,22,12/3/1967,R/22/2311B,0,0,0,0,1,0
439,995,22,12/3/1967,R/22/2311C,0,0,0,0,1,0
440,996,22,12/4/1967,R/22/2321,0,0,0,0,0,1
441,997,22,12/5/1967,R/22/2324,0,0,0,0,0,0
442,998,22,12/5/1967,R/22/2325,0,0,0,0,1,0
443,999,22,12/7/1967,R/22/2327,0,0,0,0,0,0
444,1000,22,12/7/1967,R/22/2328A,0,0,0,0,0,0
